Datum och tid för uttag;Register/källa;Titel;Diagramrubrik;Indikator-Id;Mätperiod;Länskod;Enhetskod;Enhetstyp;Enhetsnamn;Ålder;Kön/Totalt;Måttenhet;Värde;Täljare;Nämnare/antal fall;KI-Låg;KI-Hög;Täckningsgrad i %;Bortfall i %;Önskat värde;Högsta målnivå;Utgivare målnivå;Område
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2016;6;6;Län;Jönköpings län;Alla;Män;Antal per hundra tusen;14807,2;-;0;14623,8;14990,5;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2015;6;6;Län;Jönköpings län;Alla;Män;Antal per hundra tusen;15972,3;-;0;15780,3;16164,3;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2014;6;6;Län;Jönköpings län;Alla;Män;Antal per hundra tusen;16350,4;-;0;16154,5;16546,2;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2013;6;6;Län;Jönköpings län;Alla;Män;Antal per hundra tusen;16894,1;-;0;16693,3;17094,9;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2012;6;6;Län;Jönköpings län;Alla;Män;Antal per hundra tusen;17177,4;-;0;16973,8;17381;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2011;6;6;Län;Jönköpings län;Alla;Män;Antal per hundra tusen;16738,6;-;0;16536,3;16940,9;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2010;6;6;Län;Jönköpings län;Alla;Män;Antal per hundra tusen;16715,7;-;0;16512,6;16918,7;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2009;6;6;Län;Jönköpings län;Alla;Män;Antal per hundra tusen;15863,2;-;0;15664,3;16062;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2008;6;6;Län;Jönköpings län;Alla;Män;Antal per hundra tusen;16127,6;-;0;15925,7;16329,5;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2007;6;6;Län;Jönköpings län;Alla;Män;Antal per hundra tusen;16674,9;-;0;16468,2;16881,7;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2006;6;6;Län;Jönköpings län;Alla;Män;Antal per hundra tusen;17012,5;-;0;16802,6;17222,5;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2005;6;6;Län;Jönköpings län;Alla;Män;Antal per hundra tusen;17385,8;-;0;17171,8;17599,8;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2004;6;6;Län;Jönköpings län;Alla;Män;Antal per hundra tusen;17559,5;-;0;17343,6;17775,5;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2003;6;6;Län;Jönköpings län;Alla;Män;Antal per hundra tusen;17400,2;-;0;17184;17616,5;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2002;6;6;Län;Jönköpings län;Alla;Män;Antal per hundra tusen;18038,5;-;0;17818,2;18258,9;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2001;6;6;Län;Jönköpings län;Alla;Män;Antal per hundra tusen;17788,3;-;0;17569,3;18007,4;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2016;7;7;Län;Kronoberg;Alla;Män;Antal per hundra tusen;13442,2;-;0;13209,7;13674,8;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2015;7;7;Län;Kronoberg;Alla;Män;Antal per hundra tusen;14295,4;-;0;14053,8;14537,1;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2014;7;7;Län;Kronoberg;Alla;Män;Antal per hundra tusen;14263;-;0;14019,7;14506,3;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2013;7;7;Län;Kronoberg;Alla;Män;Antal per hundra tusen;14312,6;-;0;14067,1;14558,1;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2012;7;7;Län;Kronoberg;Alla;Män;Antal per hundra tusen;14748,5;-;0;14497,6;14999,5;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2011;7;7;Län;Kronoberg;Alla;Män;Antal per hundra tusen;14914,3;-;0;14660,6;15168;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2010;7;7;Län;Kronoberg;Alla;Män;Antal per hundra tusen;15357,1;-;0;15097,4;15616,8;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2009;7;7;Län;Kronoberg;Alla;Män;Antal per hundra tusen;14767,5;-;0;14510,9;15024,2;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2008;7;7;Län;Kronoberg;Alla;Män;Antal per hundra tusen;14128,3;-;0;13875,7;14380,9;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2007;7;7;Län;Kronoberg;Alla;Män;Antal per hundra tusen;14297,2;-;0;14041,1;14553,4;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2006;7;7;Län;Kronoberg;Alla;Män;Antal per hundra tusen;13783,2;-;0;13529,5;14037;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2005;7;7;Län;Kronoberg;Alla;Män;Antal per hundra tusen;14658;-;0;14395,1;14921;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2004;7;7;Län;Kronoberg;Alla;Män;Antal per hundra tusen;14724,1;-;0;14459,1;14989,1;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2003;7;7;Län;Kronoberg;Alla;Män;Antal per hundra tusen;14875,8;-;0;14608;15143,6;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2002;7;7;Län;Kronoberg;Alla;Män;Antal per hundra tusen;15595,2;-;0;15320,8;15869,6;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2001;7;7;Län;Kronoberg;Alla;Män;Antal per hundra tusen;16164,7;-;0;15884,6;16444,7;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2016;8;8;Län;Kalmar län;Alla;Män;Antal per hundra tusen;15611,7;-;0;15392,9;15830,6;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2015;8;8;Län;Kalmar län;Alla;Män;Antal per hundra tusen;16509,6;-;0;16282,5;16736,8;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2014;8;8;Län;Kalmar län;Alla;Män;Antal per hundra tusen;16775,7;-;0;16545,1;17006,3;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2013;8;8;Län;Kalmar län;Alla;Män;Antal per hundra tusen;17015,9;-;0;16782;17249,8;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2012;8;8;Län;Kalmar län;Alla;Män;Antal per hundra tusen;17343,4;-;0;17105,9;17580,9;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2011;8;8;Län;Kalmar län;Alla;Män;Antal per hundra tusen;17479,2;-;0;17239,7;17718,7;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2010;8;8;Län;Kalmar län;Alla;Män;Antal per hundra tusen;16921,8;-;0;16685,2;17158,5;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2009;8;8;Län;Kalmar län;Alla;Män;Antal per hundra tusen;16202,3;-;0;15969,5;16435,1;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2008;8;8;Län;Kalmar län;Alla;Män;Antal per hundra tusen;16130,2;-;0;15896,9;16363,5;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2007;8;8;Län;Kalmar län;Alla;Män;Antal per hundra tusen;15571,7;-;0;15341,7;15801,7;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2006;8;8;Län;Kalmar län;Alla;Män;Antal per hundra tusen;16488,1;-;0;16250;16726,2;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2005;8;8;Län;Kalmar län;Alla;Män;Antal per hundra tusen;16963,8;-;0;16721,4;17206,2;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2004;8;8;Län;Kalmar län;Alla;Män;Antal per hundra tusen;16679,4;-;0;16438,3;16920,5;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2003;8;8;Län;Kalmar län;Alla;Män;Antal per hundra tusen;16937;-;0;16693,2;17180,9;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2002;8;8;Län;Kalmar län;Alla;Män;Antal per hundra tusen;17737,6;-;0;17487,2;17988;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2001;8;8;Län;Kalmar län;Alla;Män;Antal per hundra tusen;18105,9;-;0;17853,3;18358,4;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2016;9;9;Län;Gotland;Alla;Män;Antal per hundra tusen;16651,6;-;0;16183,4;17119,7;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2015;9;9;Län;Gotland;Alla;Män;Antal per hundra tusen;17305,1;-;0;16824,2;17785,9;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2014;9;9;Län;Gotland;Alla;Män;Antal per hundra tusen;17205,2;-;0;16722,6;17687,8;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2013;9;9;Län;Gotland;Alla;Män;Antal per hundra tusen;16699,7;-;0;16221;17178,4;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2012;9;9;Län;Gotland;Alla;Män;Antal per hundra tusen;16543,6;-;0;16065;17022,1;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2011;9;9;Län;Gotland;Alla;Män;Antal per hundra tusen;16373,5;-;0;15896,1;16850,8;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2010;9;9;Län;Gotland;Alla;Män;Antal per hundra tusen;17703,2;-;0;17201,8;18204,7;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2009;9;9;Län;Gotland;Alla;Män;Antal per hundra tusen;17404,1;-;0;16904,1;17904,1;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2008;9;9;Län;Gotland;Alla;Män;Antal per hundra tusen;16960,5;-;0;16464;17457,1;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2007;9;9;Län;Gotland;Alla;Män;Antal per hundra tusen;16537,9;-;0;16041,6;17034,1;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2006;9;9;Län;Gotland;Alla;Män;Antal per hundra tusen;17774,6;-;0;17261,7;18287,5;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2005;9;9;Län;Gotland;Alla;Män;Antal per hundra tusen;17803,8;-;0;17286,1;18321,5;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2004;9;9;Län;Gotland;Alla;Män;Antal per hundra tusen;16876,8;-;0;16375,1;17378,5;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2003;9;9;Län;Gotland;Alla;Män;Antal per hundra tusen;17334;-;0;16818,9;17849,1;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2002;9;9;Län;Gotland;Alla;Män;Antal per hundra tusen;17648,5;-;0;17127,1;18169,9;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2001;9;9;Län;Gotland;Alla;Män;Antal per hundra tusen;18043,8;-;0;17513,7;18573,9;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2016;10;10;Län;Blekinge;Alla;Män;Antal per hundra tusen;13332,5;-;0;13080,9;13584,1;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2015;10;10;Län;Blekinge;Alla;Män;Antal per hundra tusen;14082,1;-;0;13822;14342,3;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2014;10;10;Län;Blekinge;Alla;Män;Antal per hundra tusen;14698,4;-;0;14430;14966,7;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2013;10;10;Län;Blekinge;Alla;Män;Antal per hundra tusen;15108,9;-;0;14835,2;15382,6;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2012;10;10;Län;Blekinge;Alla;Män;Antal per hundra tusen;14568,8;-;0;14298,6;14839;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
2019-03-27 13:25:06;Patientregistret, Socialstyrelsen;Vårdtillfällen per 100 000 invånare;Antal vårdtillfällen per 100 000 invånare. Åldersstandardiserade värden.;68a2c99d-096f-44e6-b8be-6f264a6000fc;2011;10;10;Län;Blekinge;Alla;Män;Antal per hundra tusen;14549,8;-;0;14278,7;14820,9;0;-;Ej angivet;-;-;Effektiv hälso- och sjukvård
