Datum och tid för uttag;Register/källa;Titel;Diagramrubrik;Indikator-Id;Mätperiod;Länskod;Enhetskod;Enhetstyp;Enhetsnamn;Ålder;Kön/Totalt;Måttenhet;Värde;Täljare;Nämnare/antal fall;KI-Låg;KI-Hög;Täckningsgrad i %;Bortfall i %;Önskat värde;Högsta målnivå;Utgivare målnivå;Socialstyrelsen
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2016;12;12;Län;Skåne;Alla;Totalt;Kronor;1349;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2015;12;12;Län;Skåne;Alla;Totalt;Kronor;1443;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2014;12;12;Län;Skåne;Alla;Totalt;Kronor;1408;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2013;12;12;Län;Skåne;Alla;Totalt;Kronor;1441;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2012;12;12;Län;Skåne;Alla;Totalt;Kronor;1468;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2011;12;12;Län;Skåne;Alla;Totalt;Kronor;1351;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2010;12;12;Län;Skåne;Alla;Totalt;Kronor;1308;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2009;12;12;Län;Skåne;Alla;Totalt;Kronor;1241;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2008;12;12;Län;Skåne;Alla;Totalt;Kronor;1132;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2016;13;13;Län;Halland;Alla;Totalt;Kronor;1494;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2015;13;13;Län;Halland;Alla;Totalt;Kronor;1443;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2014;13;13;Län;Halland;Alla;Totalt;Kronor;1292;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2013;13;13;Län;Halland;Alla;Totalt;Kronor;1253;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2012;13;13;Län;Halland;Alla;Totalt;Kronor;1380;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2011;13;13;Län;Halland;Alla;Totalt;Kronor;1234;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2010;13;13;Län;Halland;Alla;Totalt;Kronor;1275;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2009;13;13;Län;Halland;Alla;Totalt;Kronor;1223;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2008;13;13;Län;Halland;Alla;Totalt;Kronor;1163;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2016;14;14;Län;Västra Götaland;Alla;Totalt;Kronor;1808;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2015;14;14;Län;Västra Götaland;Alla;Totalt;Kronor;1724;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2014;14;14;Län;Västra Götaland;Alla;Totalt;Kronor;1529;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2013;14;14;Län;Västra Götaland;Alla;Totalt;Kronor;1562;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2012;14;14;Län;Västra Götaland;Alla;Totalt;Kronor;1491;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2011;14;14;Län;Västra Götaland;Alla;Totalt;Kronor;1272;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2010;14;14;Län;Västra Götaland;Alla;Totalt;Kronor;1286;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2009;14;14;Län;Västra Götaland;Alla;Totalt;Kronor;1326;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2008;14;14;Län;Västra Götaland;Alla;Totalt;Kronor;1234;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2016;17;17;Län;Värmland;Alla;Totalt;Kronor;1730;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2015;17;17;Län;Värmland;Alla;Totalt;Kronor;1734;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2014;17;17;Län;Värmland;Alla;Totalt;Kronor;1724;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2013;17;17;Län;Värmland;Alla;Totalt;Kronor;1601;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2012;17;17;Län;Värmland;Alla;Totalt;Kronor;1631;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2011;17;17;Län;Värmland;Alla;Totalt;Kronor;1437;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2010;17;17;Län;Värmland;Alla;Totalt;Kronor;1355;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2009;17;17;Län;Värmland;Alla;Totalt;Kronor;1286;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2008;17;17;Län;Värmland;Alla;Totalt;Kronor;1256;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2016;18;18;Län;Örebro län;Alla;Totalt;Kronor;1742;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2015;18;18;Län;Örebro län;Alla;Totalt;Kronor;1636;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2014;18;18;Län;Örebro län;Alla;Totalt;Kronor;1544;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2013;18;18;Län;Örebro län;Alla;Totalt;Kronor;1494;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2012;18;18;Län;Örebro län;Alla;Totalt;Kronor;1471;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2011;18;18;Län;Örebro län;Alla;Totalt;Kronor;1276;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2010;18;18;Län;Örebro län;Alla;Totalt;Kronor;1233;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2009;18;18;Län;Örebro län;Alla;Totalt;Kronor;1263;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2008;18;18;Län;Örebro län;Alla;Totalt;Kronor;1301;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2016;19;19;Län;Västmanland;Alla;Totalt;Kronor;1410;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2015;19;19;Län;Västmanland;Alla;Totalt;Kronor;1525;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2014;19;19;Län;Västmanland;Alla;Totalt;Kronor;1576;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2013;19;19;Län;Västmanland;Alla;Totalt;Kronor;1393;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2012;19;19;Län;Västmanland;Alla;Totalt;Kronor;1667;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2011;19;19;Län;Västmanland;Alla;Totalt;Kronor;1454;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2010;19;19;Län;Västmanland;Alla;Totalt;Kronor;1261;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2009;19;19;Län;Västmanland;Alla;Totalt;Kronor;1225;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2008;19;19;Län;Västmanland;Alla;Totalt;Kronor;1196;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2016;20;20;Län;Dalarna;Alla;Totalt;Kronor;1826;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2015;20;20;Län;Dalarna;Alla;Totalt;Kronor;1859;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2014;20;20;Län;Dalarna;Alla;Totalt;Kronor;1784;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2013;20;20;Län;Dalarna;Alla;Totalt;Kronor;1698;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2012;20;20;Län;Dalarna;Alla;Totalt;Kronor;1629;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2011;20;20;Län;Dalarna;Alla;Totalt;Kronor;1547;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2010;20;20;Län;Dalarna;Alla;Totalt;Kronor;1433;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2009;20;20;Län;Dalarna;Alla;Totalt;Kronor;1195;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2008;20;20;Län;Dalarna;Alla;Totalt;Kronor;1166;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2016;21;21;Län;Gävleborg;Alla;Totalt;Kronor;1880;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2015;21;21;Län;Gävleborg;Alla;Totalt;Kronor;1770;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2014;21;21;Län;Gävleborg;Alla;Totalt;Kronor;1680;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2013;21;21;Län;Gävleborg;Alla;Totalt;Kronor;1647;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2012;21;21;Län;Gävleborg;Alla;Totalt;Kronor;1561;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2011;21;21;Län;Gävleborg;Alla;Totalt;Kronor;1519;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2010;21;21;Län;Gävleborg;Alla;Totalt;Kronor;1470;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
2019-03-27 13:24;Statistiska centralbyrån och Sveriges Kommuner och Landsting;Kostnad per vårdkontakt i primärvården;Landstingens kostnader per viktad vårdkontakt inom primärvården.;bd7ada3c-d7ea-40cd-b009-9838618233ff;2009;21;21;Län;Gävleborg;Alla;Totalt;Kronor;1406;-;0;-;-;0;-;Ej angivet;-;-;Hur mycket betalar vi för hälso- och sjukvården?
